actual_label,predicted_label,true_label_prob,is_correct
1,2,0.01128019,False
1,0,0.17715971,False
1,12,0.16957158,False
12,12,0.312558,True
2,2,0.9408908,True
6,12,0.041324448,False
19,0,0.024462156,False
15,12,0.006915001,False
5,3,0.10752412,False
0,1,0.03903308,False
0,0,0.40418938,True
1,18,0.14215153,False
12,14,0.05991927,False
5,11,0.04308419,False
11,4,0.06825915,False
11,3,0.08309712,False
7,0,0.010224258,False
11,11,0.3284285,True
1,1,0.35503656,True
2,2,0.26067528,True
13,9,0.049237583,False
14,0,0.052764047,False
0,0,0.23814788,True
2,2,0.96052885,True
1,10,0.004813573,False
14,12,0.10363551,False
1,0,0.23013861,False
0,0,0.41306743,True
9,14,0.08739358,False
1,0,0.17227785,False
12,0,0.10995427,False
12,4,0.12414765,False
19,12,0.042280313,False
12,12,0.36460572,True
2,2,0.50968784,True
6,16,0.00065515004,False
0,1,0.11804888,False
12,0,0.010898667,False
1,1,0.22424492,True
12,12,0.7433999,True
13,0,0.1474422,False
15,2,0.03910199,False
9,0,0.0076912995,False
4,12,0.014711673,False
18,18,0.8367836,True
12,12,0.85327303,True
4,0,0.045117904,False
14,6,0.109797105,False
1,14,0.09777169,False
15,12,0.10640782,False
12,0,0.173641,False
1,0,0.08443334,False
15,12,0.08173532,False
10,0,0.014057904,False
12,12,0.35693213,True
14,0,0.06914354,False
0,0,0.37800002,True
10,11,0.19780639,False
16,0,0.027850108,False
10,0,0.062757,False
3,3,0.902269,True
1,1,0.30849054,True
14,1,0.078688964,False
15,12,0.049581185,False
0,4,0.23269169,False
16,14,0.017699096,False
15,1,0.013727588,False
0,0,0.55323315,True
13,0,0.009523317,False
12,12,0.2259193,True
16,5,0.056256592,False
4,12,0.058097858,False
10,0,0.07594909,False
17,1,0.0127001135,False
1,0,0.28221565,False
4,3,0.06632671,False
19,0,0.0061543873,False
2,2,0.989181,True
17,3,0.16724563,False
1,2,0.15730141,False
9,13,0.021820314,False
4,0,0.027294697,False
18,12,0.02321736,False
8,12,0.004624636,False
11,2,0.056644812,False
16,11,0.08727433,False
15,12,0.1815356,False
0,12,0.103109516,False
15,0,0.0063649034,False
2,14,0.10300208,False
3,5,0.07184679,False
7,3,0.04506627,False
5,11,0.019255642,False
0,0,0.29384655,True
12,0,0.06323688,False
1,1,0.30164558,True
16,16,0.31445822,True
5,12,0.0095257405,False
8,12,0.03691444,False
12,12,0.33526888,True
1,0,0.007966622,False
12,12,0.65269035,True
3,0,0.23288724,False
12,12,0.22097574,True
3,14,0.00058264105,False
11,16,0.12636793,False
1,14,0.06122873,False
12,12,0.27882403,True
1,0,0.07207051,False
11,12,0.023079304,False
12,10,0.090904735,False
8,1,0.005625407,False
14,2,0.020312898,False
3,0,0.0063197003,False
5,2,0.03745002,False
7,2,0.020557975,False
18,18,0.47883594,True
13,12,0.04149747,False
13,13,0.4244483,True
0,17,0.029748218,False
14,14,0.37804586,True
0,1,0.017714718,False
3,16,0.08744617,False
4,0,0.068195045,False
0,4,0.040517643,False
17,16,0.14179164,False
12,12,0.15061228,True
1,5,0.15075767,False
12,2,0.021915436,False
0,0,0.28546128,True
10,0,0.2958367,False
4,10,0.03337897,False
5,16,0.08099513,False
14,4,0.015094086,False
1,10,0.008225131,False
10,12,0.039666537,False
1,0,0.048447806,False
9,17,0.1359083,False
17,13,0.01500561,False
11,5,0.011422618,False
12,11,0.21128726,False
18,5,0.025446866,False
13,0,0.10205513,False
1,18,0.05051908,False
15,5,0.006033475,False
13,1,0.01821467,False
19,3,0.057458404,False
17,12,0.051154707,False
19,0,0.07542403,False
13,1,0.038609102,False
1,10,0.05584182,False
0,1,0.1691281,False
0,0,0.1877947,True
19,16,0.04611129,False
5,11,0.14252144,False
16,0,0.04976525,False
0,0,0.5874609,True
12,12,0.48886326,True
14,13,0.037430592,False
18,18,0.650408,True
13,16,0.14283852,False
0,2,0.01590203,False
12,1,0.24096636,False
2,12,0.063613,False
4,13,0.06781708,False
3,3,0.6833672,True
0,12,0.13925321,False
12,17,0.008610957,False
15,2,0.12072202,False
6,12,0.049626704,False
0,12,0.08871484,False
12,12,0.55786735,True
6,11,0.008641315,False
13,12,0.06355902,False
1,2,0.05773684,False
18,12,0.09442839,False
7,12,0.010180866,False
3,12,0.13557856,False
12,0,0.15636367,False
15,2,0.0027718076,False
12,0,0.008599491,False
0,0,0.25273332,True
13,0,0.09976522,False
5,16,0.07881307,False
0,7,0.13526715,False
5,5,0.26777872,True
4,0,0.010947807,False
12,12,0.29185113,True
17,0,0.08808611,False
4,3,0.017773299,False
18,18,0.21871759,True
0,12,0.21482141,False
1,12,0.19602302,False
6,6,0.23258016,True
14,1,0.012071106,False
1,14,0.085072845,False
2,2,0.9633074,True
2,12,0.07127055,False
13,12,0.05928203,False
10,0,0.034276757,False
0,12,0.10400487,False
0,1,0.106567174,False
12,12,0.2463474,True
19,0,0.016701749,False
2,2,0.68443227,True
10,16,0.063629225,False
0,12,0.043597788,False
2,2,0.60338885,True
0,1,0.07582953,False
16,0,0.2695074,False
14,12,0.076308236,False
11,1,0.0062538637,False
6,11,0.0036342498,False
7,0,0.025834953,False
0,12,0.23420733,False
4,13,0.11948628,False
2,2,0.23645617,True
11,3,0.06664113,False
2,2,0.35043922,True
12,0,0.018894639,False
0,12,0.18223996,False
4,0,0.08520379,False
7,0,0.012436784,False
0,0,0.6014866,True
16,5,0.029584806,False
17,10,0.20873973,False
12,12,0.6041584,True
1,1,0.24682628,True
0,0,0.72780937,True
17,13,0.06630924,False
7,12,0.06619788,False
0,0,0.41870174,True
3,5,0.3636494,False
12,12,0.39425954,True
19,1,0.05597394,False
13,13,0.23136361,True
11,18,0.07148646,False
12,12,0.7497101,True
13,1,0.011610476,False
11,0,0.055618305,False
1,1,0.3657449,True
0,0,0.6574892,True
6,12,0.03799824,False
16,9,0.21626312,False
0,0,0.36137193,True
12,0,0.32417303,False
8,12,0.020291239,False
6,12,0.0089992285,False
1,1,0.300851,True
2,2,0.84585834,True
6,0,0.040041074,False
3,3,0.76625115,True
13,0,0.0123082865,False
1,0,0.1791124,False
9,4,0.007947224,False
15,12,0.09937815,False
0,0,0.27643058,True
10,2,0.0665998,False
1,3,0.010397896,False
1,1,0.25482357,True
12,11,0.03340129,False
0,0,0.72188646,True
17,12,0.0059808795,False
16,13,0.03028551,False
17,17,0.38645563,True
12,14,0.103065096,False
2,2,0.5650288,True
4,1,0.011677202,False
